phase,contract_id,min_side_literals,min_main_literals,min_positive_choices,records,problems,families,aggregate_ratio,p95_ratio,maximum_problem_median_ratio,problem_balanced_median_ratio,maximum_estimated_bytes,sample_eligible,calibration_gate
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,4,8,32,20,3,3,34.529780262143404,14.051561365286856,192.70047543581617,43.171672077922075,56472,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,4,9,0,1587,7,6,9.827490561738372,6.262531265632816,114.9,22.270952927669345,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,4,9,4,998,5,5,9.244585882914238,6.235711781206171,105.87142857142857,18.43547880690738,61976,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,4,9,8,681,5,5,7.668159858336728,6.117685571650708,287.9166666666667,14.377641445126107,61976,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,4,9,16,210,3,3,13.520182290037363,5.597401830528491,90.8063851699279,27.836121275483535,61976,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,4,9,32,18,2,2,68.1606637218258,14.051561365286856,192.70047543581617,117.93607375686912,46200,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,4,10,0,1389,6,5,9.633759989912003,6.282359790413351,216.56521739130434,37.15079348286077,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,4,10,4,892,4,4,9.06451474539079,6.0676616081160395,154.01111111111112,20.29473745413595,61976,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,4,10,8,624,4,4,7.514289937422909,6.155342175929693,154.01111111111112,13.65863661760065,61976,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,4,10,16,208,2,2,13.544813476525615,5.597401830528491,90.8063851699279,59.32125322270572,61976,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,4,10,32,18,2,2,68.1606637218258,14.051561365286856,192.70047543581617,117.93607375686912,46200,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,4,11,0,1198,6,5,9.393055260012495,6.291528632276385,216.56521739130434,38.51495901639345,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,4,11,4,844,4,4,8.8356239036151,6.155405405405405,154.01111111111112,19.959118713798517,61976,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,4,11,8,579,4,4,7.23614742675389,6.150091713852779,154.01111111111112,14.525297033011054,61976,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,4,11,16,192,2,2,13.214979393669369,5.502856163601051,90.8063851699279,62.353960549856986,61976,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,4,11,32,18,2,2,68.1606637218258,14.051561365286856,192.70047543581617,117.93607375686912,46200,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,4,12,0,848,6,5,10.567587473486896,6.9368113115553385,216.56521739130434,39.50947217675942,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,4,12,4,704,4,4,10.214769982255266,7.152904328018224,154.01111111111112,22.76538972695668,61976,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,4,12,8,447,4,4,8.177905405527301,6.939955203308063,154.01111111111112,12.710799749309508,61976,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,4,12,16,166,2,2,11.970551290415468,5.0813904420297495,88.08491508491508,61.47232123514651,61976,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,4,12,32,18,2,2,68.1606637218258,14.051561365286856,192.70047543581617,117.93607375686912,46200,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,2,0,3434,13,11,12.117277294444916,7.943907156673114,356.7931034482759,21.796,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,2,4,2923,11,9,11.885950756934808,7.4569650423728815,104.65722801788375,17.418632788868724,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,2,8,2010,10,8,10.73733445795831,6.862450243255197,104.65722801788375,16.031849511433865,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,2,16,591,7,6,16.950857801125803,8.584057663769345,90.8063851699279,22.018990775908843,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,2,32,22,3,3,45.047279527789144,15.497797356828194,192.70047543581617,43.171672077922075,56472,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,3,0,3434,13,11,12.117277294444916,7.943907156673114,356.7931034482759,21.796,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,3,4,2923,11,9,11.885950756934808,7.4569650423728815,104.65722801788375,17.418632788868724,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,3,8,2010,10,8,10.73733445795831,6.862450243255197,104.65722801788375,16.031849511433865,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,3,16,591,7,6,16.950857801125803,8.584057663769345,90.8063851699279,22.018990775908843,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,3,32,22,3,3,45.047279527789144,15.497797356828194,192.70047543581617,43.171672077922075,56472,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,4,0,3434,13,11,12.117277294444916,7.943907156673114,356.7931034482759,21.796,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,4,4,2923,11,9,11.885950756934808,7.4569650423728815,104.65722801788375,17.418632788868724,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,4,8,2010,10,8,10.73733445795831,6.862450243255197,104.65722801788375,16.031849511433865,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,4,16,591,7,6,16.950857801125803,8.584057663769345,90.8063851699279,22.018990775908843,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,4,32,22,3,3,45.047279527789144,15.497797356828194,192.70047543581617,43.171672077922075,56472,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,5,0,3433,13,11,12.117070492763862,7.943907156673114,356.7931034482759,21.796,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,5,4,2923,11,9,11.885950756934808,7.4569650423728815,104.65722801788375,17.418632788868724,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,5,8,2010,10,8,10.73733445795831,6.862450243255197,104.65722801788375,16.031849511433865,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,5,16,591,7,6,16.950857801125803,8.584057663769345,90.8063851699279,22.018990775908843,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,5,32,22,3,3,45.047279527789144,15.497797356828194,192.70047543581617,43.171672077922075,56472,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,6,0,3376,13,11,12.073312930672845,7.789856125563145,356.7931034482759,21.68345323741007,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,6,4,2873,11,9,11.841259315012849,7.409370501243293,126.7090909090909,17.450844390832327,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,6,8,1982,10,8,10.684419964024013,6.860046393460731,126.7090909090909,15.640968560394068,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,6,16,583,7,6,16.91183954774066,8.584057663769345,90.8063851699279,21.578521316783593,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,6,32,22,3,3,45.047279527789144,15.497797356828194,192.70047543581617,43.171672077922075,56472,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,7,0,1966,11,10,11.14057664085295,6.746019460415745,356.7931034482759,19.73592386994449,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,7,4,1678,8,7,10.842432692337617,6.6458376582935434,48.37109375,18.89847364219024,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,7,8,1178,8,7,9.43792794369853,6.371817923724803,123.14090909090909,16.257019368708157,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,7,16,411,6,5,15.322090579690999,8.317627385402321,90.8063851699279,24.61773508158333,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,7,32,20,3,3,46.482805146937835,15.497797356828194,192.70047543581617,43.171672077922075,56472,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,8,0,1426,10,9,10.077198547924024,6.317601170160897,356.7931034482759,21.081251758369838,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,8,4,1204,8,7,9.703746880620564,6.40507768093975,48.528375733855185,19.788034836493814,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,8,8,789,8,7,8.11409521626734,6.168684690661801,218.15,19.303116944364422,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,8,16,260,6,5,14.147319382755217,8.338830174927114,90.8063851699279,25.122155926820994,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,8,32,19,3,3,52.483359179291426,14.079278625030259,192.70047543581617,43.171672077922075,56472,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,9,0,1167,7,6,9.542319032265452,6.367086211791426,356.7931034482759,22.1871921182266,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,9,4,966,5,5,9.115784815827233,6.211904346308256,138.27692307692308,18.43547880690738,61976,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,9,8,658,5,5,7.5295098318609295,6.159012910606308,287.9166666666667,14.377641445126107,61976,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,9,16,210,3,3,13.520182290037363,5.597401830528491,90.8063851699279,27.836121275483535,61976,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,9,32,18,2,2,68.1606637218258,14.051561365286856,192.70047543581617,117.93607375686912,46200,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,10,0,1069,6,5,9.417092016235136,6.276890602055801,356.7931034482759,24.451340788725833,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,10,4,875,4,4,8.973171685102244,6.082037129954842,154.01111111111112,22.106373683930315,61976,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,10,8,607,4,4,7.400558765356418,6.12802963201546,154.01111111111112,12.58091177695216,61976,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,10,16,208,2,2,13.544813476525615,5.597401830528491,90.8063851699279,59.32125322270572,61976,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,10,32,18,2,2,68.1606637218258,14.051561365286856,192.70047543581617,117.93607375686912,46200,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,11,0,1018,6,5,9.241837111658429,6.136375696471212,356.7931034482759,23.071912334222354,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,11,4,836,4,4,8.774684261464051,6.19953325554259,154.01111111111112,18.916448642584125,61976,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,11,8,571,4,4,7.163023267302277,6.150091713852779,154.01111111111112,13.824969449193695,61976,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,11,16,192,2,2,13.214979393669369,5.502856163601051,90.8063851699279,62.353960549856986,61976,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,11,32,18,2,2,68.1606637218258,14.051561365286856,192.70047543581617,117.93607375686912,46200,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,12,0,750,6,5,10.458411158989588,6.943102625298329,356.7931034482759,24.025938966427308,61976,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,12,4,701,4,4,10.173343180826897,7.152904328018224,154.01111111111112,22.23814738305763,61976,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,12,8,444,4,4,8.128390893287603,6.939955203308063,154.01111111111112,10.930561758737667,61976,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,12,16,166,2,2,11.970551290415468,5.0813904420297495,88.08491508491508,61.47232123514651,61976,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,5,12,32,18,2,2,68.1606637218258,14.051561365286856,192.70047543581617,117.93607375686912,46200,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,2,0,2032,11,10,10.990672656762955,6.746342008265386,44.146167557932266,19.714932126696834,56472,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,2,4,1817,9,8,10.725919209109215,6.53718137771224,44.146167557932266,19.699856527977044,56472,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,2,8,1347,9,8,9.462245497676363,6.228571428571429,44.146167557932266,13.034313725490197,56472,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,2,16,456,7,6,15.39739660711418,8.385806451612904,63.07225433526011,21.23826227738802,56472,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,2,32,22,3,3,45.047279527789144,15.497797356828194,192.70047543581617,43.171672077922075,56472,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,3,0,2032,11,10,10.990672656762955,6.746342008265386,44.146167557932266,19.714932126696834,56472,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,3,4,1817,9,8,10.725919209109215,6.53718137771224,44.146167557932266,19.699856527977044,56472,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,3,8,1347,9,8,9.462245497676363,6.228571428571429,44.146167557932266,13.034313725490197,56472,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,3,16,456,7,6,15.39739660711418,8.385806451612904,63.07225433526011,21.23826227738802,56472,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,3,32,22,3,3,45.047279527789144,15.497797356828194,192.70047543581617,43.171672077922075,56472,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,4,0,2032,11,10,10.990672656762955,6.746342008265386,44.146167557932266,19.714932126696834,56472,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,4,4,1817,9,8,10.725919209109215,6.53718137771224,44.146167557932266,19.699856527977044,56472,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,4,8,1347,9,8,9.462245497676363,6.228571428571429,44.146167557932266,13.034313725490197,56472,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,4,16,456,7,6,15.39739660711418,8.385806451612904,63.07225433526011,21.23826227738802,56472,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,4,32,22,3,3,45.047279527789144,15.497797356828194,192.70047543581617,43.171672077922075,56472,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,5,0,2032,11,10,10.990672656762955,6.746342008265386,44.146167557932266,19.714932126696834,56472,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,5,4,1817,9,8,10.725919209109215,6.53718137771224,44.146167557932266,19.699856527977044,56472,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,5,8,1347,9,8,9.462245497676363,6.228571428571429,44.146167557932266,13.034313725490197,56472,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,5,16,456,7,6,15.39739660711418,8.385806451612904,63.07225433526011,21.23826227738802,56472,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,5,32,22,3,3,45.047279527789144,15.497797356828194,192.70047543581617,43.171672077922075,56472,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,6,0,2031,11,10,10.98960564859308,6.746342008265386,44.146167557932266,19.714932126696834,56472,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,6,4,1816,9,8,10.724793068061071,6.53718137771224,44.146167557932266,19.699856527977044,56472,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,6,8,1347,9,8,9.462245497676363,6.228571428571429,44.146167557932266,13.034313725490197,56472,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,6,16,456,7,6,15.39739660711418,8.385806451612904,63.07225433526011,21.23826227738802,56472,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,6,32,22,3,3,45.047279527789144,15.497797356828194,192.70047543581617,43.171672077922075,56472,False,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,7,0,1648,10,9,10.439138633593224,6.278517013712545,48.37109375,20.21301316773441,56472,True,False
calibration,5481282947e39da2afaa382c8789dcf2b32790734b95b63ca604718414e26da8,6,7,4,1451,8,7,10.124654741738206,6.2545365375183914,48.37109375,20.261349142377835,56472,True,False
